-0.040788587	-0.017949257	0.044214286	-0.006608749	-0.029482769	-0.026459735	-0.064269975	0.04736421	0.010480791	-0.012122727	-0.0095068365	0.043967467	0.035794053	0.0017688398	-0.022342563	-0.024477052	-0.008433165	0.020168664	-0.019791273	-0.0055695972	-0.0039824694	-0.02228573	0.04076781	-0.038721345	0.01365488	0.015492106	0.03794351	0.020619603	0.024946135	0.024851965	-0.021260332	0.06733538	0.022204436	-0.015486082	-0.0030494719	0.033609662	0.029125473	-0.028908618	0.03659504	0.027495813	-0.015779922	0.010544535	-0.020562379	0.03117572	0.01919806	-0.010150706	-0.022687798	-0.020557413	-0.05293571	-0.02335275	-0.012017923	-0.0381249	-0.03500004	-0.06346506	0.030197581	-0.020124946	-0.00022657741	0.055434886	0.023326568	0.019393094	-0.047303446	-0.028699012	0.044344638	-0.030977478	-0.06510763	0.008364248	0.022903984	0.009396689	0.014727638	0.02252768	0.0015791061	-0.04610407	-0.013689869	0.012642067	-0.04021688	0.033926774	-0.015356388	-0.051670667	0.02875215	-0.04518412	-0.009870688	0.006244034	-0.038412657	-0.058984585	0.011329348	0.04399327	0.01543486	-0.010911588	0.0332908	0.004118105	0.013497777	-0.015021107	0.012240216	-0.007939907	-0.011367305	-0.020657593	0.0050718947	-0.016667191	0.032473285	-0.026413811	-0.0016232561	0.044514682	-0.04957718	-0.052525915	-0.040780324	0.04389764	-0.02827347	0.019565037	0.022069164	-0.014113802	0.07573978	-0.007996328	-0.012014976	0.047004025	0.0015121772	-0.03765048	-0.035703275	-0.0014552897	-0.00020750359	-0.040661402	0.020444797	0.0035726454	0.010352443	-0.022317065	-0.03853172	-0.017141333	0.0017300813	0.027255604
0.004502923	0.02212361	0.017391274	-0.017774358	0.030096658	0.041367438	0.031889305	-0.0124796	0.0085974205	-0.0039666635	0.012575084	0.024766034	-0.046892267	-0.030267436	0.06563839	0.029498283	-0.0007525108	-0.048480175	-0.03369444	0.012816137	0.054786216	0.05759234	0.037381865	-0.07156309	0.030220015	-0.011342544	-0.030298136	-0.021927027	0.012534323	0.042822197	0.0077021085	0.035730638	0.027616581	-0.032132562	0.015994027	0.05229531	0.010443435	-0.035640538	-0.006691027	-0.039749417	0.036045082	-0.02139591	0.020422496	0.056340974	0.044384755	0.038114727	-0.015634429	-0.014713289	-0.030511739	-0.024479367	-0.00222798	-0.024961397	0.022069402	0.03620677	-0.021005029	-0.027352171	-0.045512427	-0.006271655	-0.04292945	-0.030765165	-0.038890094	0.03419955	0.013455325	0.018648064	-0.054570474	-0.019091647	0.021253195	-0.020649113	0.009353102	-0.053436734	-0.047418155	-0.047445036	-0.029475437	-0.040917024	-0.014054411	0.030304328	0.01476996	0.00046287596	0.056577887	0.05331749	-0.061443374	-0.033407126	-0.018720085	0.01837809	0.033308554	0.06291135	-0.022688031	-0.00692847	-0.045100898	0.019870969	0.059773237	-0.02822344	-0.05348199	0.042781606	-0.029401705	0.04526425	-0.01304827	-0.0026607718	-0.03545094	-0.026057888	0.046981543	-0.014394647	0.00033066593	0.03758358	0.02129278	0.0018847218	0.04405297	-0.023122031	-0.029417472	-0.031006314	0.016230179	0.0109077385	0.034515724	-0.013449859	0.0442138	0.008780077	0.041157115	0.046334263	0.02970963	0.0090347985	-0.046376266	0.0033000025	0.01239388	0.0041324752	0.028396357	0.027434573	0.026319435	-0.021531733
0.04653343	-0.0066214507	-0.020179689	-0.0046879575	-0.023554714	0.04292909	-0.029391054	0.0014970362	-0.02431087	-0.049844712	-0.009416321	-0.038403146	0.03850041	0.020116568	0.04560239	-0.049118698	0.027944688	0.013388901	-0.015314801	0.035331316	0.03571078	-0.03617014	-0.0062154504	-0.0077541135	0.004285569	0.013728369	-0.010083861	0.03346547	-0.013885148	-0.032363966	-0.015079477	0.053409703	0.025949772	-0.018215256	-0.010189918	0.042830586	-0.032875285	-0.04622155	-0.038468122	-0.015534878	0.047568243	0.022052448	0.0021666412	0.060250603	0.012018587	-0.0066181845	-0.013931585	-0.031118711	-0.0107337255	0.034453303	0.01738359	-0.028498419	0.02181697	0.00083653035	-0.01879916	0.044628516	-0.0044744816	-0.013695723	-0.009989552	0.013965947	-0.034720752	0.01585657	-0.017003248	-0.030067384	-0.030756544	-0.032731593	-0.06479954	0.02992637	0.0041060764	0.04655995	0.038555223	-0.046957087	-0.037483633	-0.027112238	-0.041829515	0.02634762	-0.012372525	0.008618178	0.018383687	-0.005451053	-0.06234842	0.011652591	-0.062776886	-0.029219778	-0.014978041	-0.032762337	0.018187247	-0.012526275	0.003575051	-0.020101363	0.0010545339	-0.032879304	-0.04266808	0.035820235	0.0433408	0.021747392	0.0077848793	0.015346004	0.025972987	-0.025344243	0.017171465	0.0073282234	-0.058329873	-0.04318444	0.033762097	0.0010596724	0.039731048	-0.03472162	0.011769044	0.04135835	-0.001854443	-0.008762461	0.032067817	0.015699167	-0.027584005	0.014022702	-0.029822243	-0.030995019	-0.027730003	-0.03607682	0.025131289	0.021403527	-0.014633619	0.054987762	-0.029175712	-0.023494473	-0.004226789	-0.032193016
-0.008962864	0.017288215	-0.03930967	0.01725674	0.02962092	0.0048389146	-0.042391647	-0.04181111	-0.01136263	0.018755687	-0.0072458023	0.019054264	0.0022189575	0.012082518	0.039980046	-0.020225508	-0.02804211	0.013803773	0.04134671	-0.03770479	0.053143274	-0.042736087	0.018900545	-0.0357496	0.028487153	-0.051829726	0.008879514	0.024902917	-0.039341513	-0.012374051	0.034995154	0.010795714	0.026777962	-0.027486384	-0.006466319	-0.04264577	0.0144803515	0.051320363	0.025948994	-0.029327948	-0.0025297552	0.029008193	0.037533708	-0.0015110787	-0.03107866	0.052533567	0.027180046	0.028157286	-0.026063215	-0.033145964	-0.041881043	0.035203416	-0.020181786	-0.056873444	0.036514077	-0.020556813	-0.006356973	-0.016034273	-0.049225148	-0.026527904	-0.015409541	0.005587642	0.033286303	-0.042229384	-0.0411717	-0.05147348	0.014536828	0.029500376	-0.003533862	-0.026180563	0.0256441	0.026537312	-0.013674393	-0.0002759142	-0.036545034	-0.005308682	0.02413545	-0.030327994	-0.0038857562	0.037607774	-0.017472416	-0.034802787	0.03269031	0.03296494	0.005641192	0.01863777	0.021872886	0.048289444	0.04018004	0.043470055	-0.036306083	-0.05250073	0.034500815	-0.02179933	0.037105802	0.02994714	0.024294188	0.016401693	-0.044264894	-0.02360609	0.018217217	0.030459838	-0.050456844	-0.03115883	0.015037581	-0.020976169	-0.046753697	0.030562665	0.012129891	-0.028329482	0.012033369	-0.052996036	-0.032550387	0.009921791	-0.005264185	-0.0057920436	-0.012129509	0.028134989	-0.009074981	-0.027586957	-0.033838138	-0.039749134	0.01818649	0.030420396	0.0022143596	-0.0004507745	-0.017291794	0.04243969
0.02408456	-0.048661638	-0.026582943	0.009063083	0.052400798	-0.034275956	0.03230658	-0.019757325	-0.021578938	-0.038635485	0.00893086	-0.017869407	0.022454923	-0.010502541	-0.030065369	-0.05415697	0.017616114	0.048074633	-0.049246546	-0.021943599	-0.0058079776	0.057057302	0.038533885	-0.007052727	0.04813664	-0.0044323113	0.028635705	-0.018039173	-0.045462795	-0.0033030743	0.0540847	0.022418505	-0.020646587	-0.031854793	-0.0010504662	0.045953352	0.014569175	0.049278066	0.05524103	-0.027873268	0.025069105	0.009393763	-0.010516231	0.036011435	-0.0032008416	-0.042168967	0.00893641	0.035032228	0.028868772	-0.020308223	-0.04402549	0.013320316	-0.018001845	0.03682629	-0.02328813	0.013361715	0.020344788	0.041010235	0.0037477314	-0.025816515	0.010094258	-0.0012531652	-0.022622773	-0.01275807	-0.0018384401	0.00055447925	-0.050825484	-0.039551806	-0.0027465639	0.03261061	0.019217452	0.038555194	-0.041372318	-0.0034290766	0.003841163	0.036855042	-0.0026475296	0.0060099103	0.026385633	0.015635528	-0.040551554	0.03077993	0.003446017	0.036810495	0.0042876955	0.009002266	-0.03948226	0.034790844	0.033297405	-0.045570143	0.008373354	-0.037065864	-0.002851163	0.03805518	0.040445816	0.018632893	-0.014576618	0.033684734	0.0062604905	0.04492412	0.0035444088	-0.044161297	-0.00091240235	-0.041564442	-0.053136952	0.020208232	0.047025453	0.036053203	-0.038677625	-0.025038697	0.0073287254	0.018665096	-0.034718182	-0.04885253	-0.009059299	0.016609585	-0.01677646	0.044561334	0.039817814	0.008801465	-0.025829757	-0.048532553	-0.0038097487	-0.043480534	-0.044049002	0.014951274	0.021247352	0.03599782
-0.029749915	0.0017680072	0.011587417	-0.021367917	-0.014363467	-0.043938104	-0.037439547	0.04955701	-0.014906674	0.037278116	-0.013982246	-0.04980064	-0.018667398	0.005402781	0.04455634	0.034614354	0.029131168	-0.05135563	0.03023137	-0.011397299	-0.04474943	-0.035147343	0.018266585	-0.019175418	0.043429352	0.05870803	0.0139071485	-0.019838218	-0.013837528	-0.016258838	-0.021788143	0.00649278	0.01316683	-0.027562516	-0.023173086	-0.009973897	0.03605267	-0.027027054	-0.036334798	0.013821124	-0.060983885	0.04589563	0.012409416	-0.039507892	0.002227319	-0.057744835	-0.045869198	-0.0001350487	-0.014730302	0.009616438	-0.062290262	-0.046163283	-0.034191802	0.012269646	0.0030280496	-0.017971206	-0.036127135	0.005751132	0.03306194	0.037310492	0.005918206	-0.03009917	-0.050189856	0.018551793	0.03278298	-0.05192463	-0.011580082	0.030505516	-0.022537667	-0.01374549	-0.040450104	-0.01280223	-0.00372056	0.026202034	-0.0018515682	0.009700082	0.03561983	-0.038090955	-0.021910323	0.020267673	-0.046702094	0.014911114	0.023110462	-0.027752014	0.004337945	0.056906927	-0.036811233	0.049204867	0.030436695	0.026604041	0.020564029	-0.040945914	0.0164486	0.053894136	-0.03558499	-0.00980131	0.03517448	0.021629784	-0.028639093	0.0015283584	0.05854583	-0.032778412	0.03070958	-0.02314958	8.667297e-05	0.019745728	0.028773695	-0.004568738	-0.01904947	-0.009345556	-0.029439326	-0.017398018	-0.03405522	0.031984422	0.058482487	0.014750121	0.022204848	0.024423145	-0.0071984464	0.025488263	-0.042493183	0.0027582909	0.028406423	0.042001788	-0.040744342	-0.052160565	-0.025986103	0.049045388
0.033990186	-0.008845574	-0.008916079	-0.03737957	0.009610108	-0.02789495	-0.017976467	0.008371737	-0.013991826	0.0100618135	-0.03518084	-0.02235168	-0.020687757	0.011998431	0.043548647	-0.05295319	-0.0077863424	0.03155212	-0.019015701	0.041970856	-0.026847653	0.03626123	0.015491097	-0.041936234	-0.027947756	-0.04945555	0.036835656	-0.049528845	0.012740897	-0.035676774	0.02234728	-0.03526074	0.0020811292	-0.029752072	-0.0036250146	-0.02335749	0.038966075	0.034174334	0.035928387	-0.045183547	-0.012108161	-0.024452299	-0.036796615	-0.020744814	-0.020020388	-0.032576576	0.026927847	0.0125290165	-0.048129838	0.031620834	-0.019194607	0.02786056	-0.011812967	0.024850452	-0.041807655	-0.010644973	-0.00671707	-0.023486625	0.044263575	-0.033534687	-0.020851286	0.02047996	0.03557197	0.0479719	0.033240702	-0.018162293	-0.010856897	-0.019160235	-0.034962602	0.0146752875	-0.042026233	0.04083601	-0.023510477	-0.012628986	-0.014449992	0.024669673	0.005609288	0.029076535	-0.017059613	-0.04148602	-0.0023485601	0.0428008	0.018629879	0.030187692	-0.023873929	0.041056257	0.037045203	0.037813008	-0.022950603	-0.02304891	-0.02418094	-0.057435207	0.03626283	0.011075723	0.030425193	0.018038567	0.0043816394	0.048277024	-0.05081683	0.008065495	-0.0122156795	0.051375408	-0.010777874	0.021404687	0.022957934	-0.004461805	-0.033313815	-0.018478094	-0.045145392	0.05518328	0.06191368	0.026087748	-0.03966583	-0.031692285	0.04389556	0.014481123	-0.038787827	-0.030032778	0.028433014	0.03350099	0.014154063	-0.041682236	-0.016107075	0.0038345975	-0.03208593	0.041706923	-0.028550157	0.04373948
0.03776512	-0.042794544	0.029538138	0.00063472294	0.0032903354	-0.042674743	0.0021155921	-0.008542008	-0.0128919035	-0.04904463	-0.033768814	-0.0300715	0.04506705	0.0017288607	0.011227177	-0.028594153	0.01212158	-0.013200922	0.020923581	0.05863829	-0.026656987	0.041463915	-0.012116924	-0.015930023	0.049469143	-0.009407019	0.015618478	0.021583049	0.006409152	-0.06596191	0.0063379086	0.001996646	-0.055197358	0.000570001	0.0018176632	0.007991468	-0.038273796	-0.044230632	-0.0023393233	0.0239344	0.050568506	-0.02220749	0.011386663	-0.012504438	0.0077036684	-0.010569904	0.0008710773	0.005344317	-0.023796102	-0.05296369	0.0018920904	-0.028535549	-0.032726675	0.03050722	0.030461123	0.006255352	-0.040319305	0.02078985	-0.029813575	-0.039060015	0.0070884037	-0.019483222	0.026480645	0.028959397	0.0055285622	-0.065399334	0.007507701	-0.056034796	-0.013395833	0.059049197	-0.008729518	-0.022778645	0.009533131	0.046677906	0.039201055	-0.036266677	0.040489424	-0.03673901	-0.01953418	0.0059160003	-0.005396238	-0.028002387	0.016981348	-0.018150274	-0.030557921	0.016190754	-0.0043218345	0.020738563	-0.0298076	-0.022916837	0.035067398	-0.0109367985	0.024609834	-0.0035775816	0.00040694053	-0.035570867	0.0014675581	0.018648138	-0.027294736	0.027811818	-0.0006167264	0.0592123	0.023070889	-0.0463671	-0.006480262	0.006693972	0.013854415	-0.003946908	-0.033326633	-0.029073833	0.073473126	-0.028613878	-0.009594628	0.03140662	0.034451663	-0.01317239	0.058847506	-0.03812338	0.023463666	-0.0066584903	0.051820472	-0.006878432	0.006017948	0.021270152	0.03197141	-0.023903796	0.0031297198	0.03175549
0.024251223	0.030023433	0.02195557	0.035887506	-0.017058197	-0.028188309	0.044692986	0.048109498	-0.038064662	0.019612689	0.0318242	-0.024389623	0.025898695	-0.013141067	-0.01617881	-0.01047879	-0.04197431	-0.03920476	-0.017878091	0.00037390928	0.0026344063	0.01523271	0.020932356	-0.037949715	0.036219392	0.05646936	-0.020659158	-0.035787437	0.050559636	0.009462962	-0.03539759	-0.02918731	0.017821386	0.032637037	-0.0053045624	-0.035839655	-0.028845733	0.023923611	-0.028711354	0.0064434027	0.04451032	-0.056785088	0.037475508	0.042700622	0.02109208	0.014509827	-0.03523325	-0.0088658985	0.01405507	-0.032530155	0.00071593473	-0.03706188	0.049245313	0.035514366	0.040589377	-0.018050732	0.041431613	0.024981081	0.018992923	0.02464285	0.013854868	-0.009691673	-0.041212507	0.039547067	-0.013397885	-0.009831373	0.022163458	0.04618546	-0.026044244	0.025990387	0.02815973	-0.03657767	0.005407794	0.056616906	-0.016187387	-0.025370805	0.00523843	-0.01985801	-0.015592221	-0.032943457	-0.037469126	-0.00935361	-0.02055343	0.02417694	-0.027045725	0.052528214	0.023319907	0.0010455707	0.015623982	-0.0060108416	-0.021041108	0.0036840234	-0.016028408	0.03934872	0.01716383	0.056990333	-0.045652594	0.010076023	0.03687387	-0.0040119737	0.03216398	-0.0082938885	0.020086741	0.018763106	-0.026340561	0.029526042	-0.011488527	-0.045123078	0.005100668	0.0045571285	0.06049104	-0.03499523	0.019002184	0.040268555	0.02025236	-0.0012362791	0.006225885	-0.041813552	0.0363361	-0.0096859485	-0.019766625	0.023344047	0.032983948	0.028976291	-0.00034370416	0.0017048012	-0.029451279	0.049790014
0.02031516	-0.021960141	-0.019810645	-0.05066891	0.030764027	-0.026090262	0.03961912	0.030989945	-0.0067266887	0.021641983	0.013773229	-0.03603288	0.03151667	0.010621797	0.059646823	-0.054671213	-0.007782327	0.038339246	0.04601082	0.049141183	0.042694107	-0.028744482	-0.002243389	0.006023131	0.022102807	0.004822325	-0.0648095	-0.00348396	-0.013280909	0.0024475653	0.031494606	-0.017771866	0.013796927	-0.05473784	-0.03475211	-0.022448178	0.01615387	0.040509135	0.016415333	-0.024920717	0.028931905	0.0133704655	0.034272123	0.028780058	-0.062016334	0.029083066	0.028043645	0.026976772	0.045226935	-0.045462277	-0.034292575	-0.0057728323	-0.02489225	-0.0006111681	-0.02614441	-0.04563877	-0.0032648214	0.05129002	0.060141277	0.0177195	-0.06437376	0.032296382	0.039245617	-0.044598307	-0.050575476	0.006197542	0.014446287	-0.036729492	-0.013996456	0.04149055	-0.0120089045	0.059412107	-0.025301307	0.008246834	0.032524157	0.021895446	0.019645581	-0.005565252	-0.0018753208	-0.03814254	-0.039313793	-0.016865302	-0.011318288	0.03979235	0.044886723	0.035391554	-0.035009682	-0.027673565	-0.03533895	0.0022399665	-0.022205688	-0.051166434	-0.0052830055	-0.0102757495	-0.04878575	0.005540412	-0.002383364	0.055467285	-0.045955557	-0.04290574	0.015688416	0.028312681	-0.044845685	0.02475633	-0.0328044	0.027616534	0.012944122	0.03769977	-0.038881287	0.03465076	0.021122133	0.029115984	-0.021447297	-0.023881841	0.043968946	0.023969024	0.041760564	0.008668215	0.0041888165	-0.006733888	0.045493644	-0.034231216	-0.027346533	-0.053928323	0.027155377	-0.0137252305	-0.060769126	0.035811868
